Date,Portfolio Value
2022-05-09 00:00:00-04:00,242252.92426759197
2022-05-10 00:00:00-04:00,241565.62690133697
2022-05-11 00:00:00-04:00,240008.34455675754
2022-05-12 00:00:00-04:00,238283.672790469
2022-05-13 00:00:00-04:00,238709.8843942776
2022-05-16 00:00:00-04:00,239658.20676843572
2022-05-17 00:00:00-04:00,240102.7578872193
2022-05-18 00:00:00-04:00,237817.58012988084
2022-05-19 00:00:00-04:00,235192.21479976096
2022-05-20 00:00:00-04:00,234085.86125227992
2022-05-23 00:00:00-04:00,234667.3475086274
2022-05-24 00:00:00-04:00,234852.82877073868
2022-05-25 00:00:00-04:00,236414.47577490116
2022-05-26 00:00:00-04:00,237123.37244757585
2022-05-27 00:00:00-04:00,239483.38914546164
2022-05-31 00:00:00-04:00,239617.13936683687
2022-06-01 00:00:00-04:00,240805.12964952047
2022-06-02 00:00:00-04:00,241022.1377172281
2022-06-03 00:00:00-04:00,244602.7233422169
2022-06-06 00:00:00-04:00,244427.09979599848
2022-06-07 00:00:00-04:00,244493.0023949067
2022-06-08 00:00:00-04:00,243526.01818449085
2022-06-09 00:00:00-04:00,244072.30288401648
2022-06-10 00:00:00-04:00,240076.21010739746
2022-06-13 00:00:00-04:00,235532.33236425574
2022-06-14 00:00:00-04:00,232016.9427812619
2022-06-15 00:00:00-04:00,230138.87530426055
2022-06-16 00:00:00-04:00,226333.7170096024
2022-06-17 00:00:00-04:00,224195.0364741328
2022-06-21 00:00:00-04:00,225924.87513300282
2022-06-22 00:00:00-04:00,224823.38327098594
2022-06-23 00:00:00-04:00,223236.85164602732
2022-06-24 00:00:00-04:00,227128.92266831585
2022-06-27 00:00:00-04:00,230900.15858297228
2022-06-28 00:00:00-04:00,229534.89058496978
2022-06-29 00:00:00-04:00,229765.57278616691
2022-06-30 00:00:00-04:00,228779.0225134223
2022-07-01 00:00:00-04:00,228606.59022353368
2022-07-05 00:00:00-04:00,228207.63299160654
2022-07-06 00:00:00-04:00,227847.27130764347
2022-07-07 00:00:00-04:00,228665.6548518444
2022-07-08 00:00:00-04:00,229673.36700397762
2022-07-11 00:00:00-04:00,230258.02786896008
2022-07-12 00:00:00-04:00,229101.1923409683
2022-07-13 00:00:00-04:00,228575.9216154725
2022-07-14 00:00:00-04:00,226701.05235918934
2022-07-15 00:00:00-04:00,228129.88549995353
2022-07-18 00:00:00-04:00,228331.8992573088
2022-07-19 00:00:00-04:00,228454.71946761908
2022-07-20 00:00:00-04:00,227764.26170865376
2022-07-21 00:00:00-04:00,228255.52642863966
2022-07-22 00:00:00-04:00,231465.37656193774
2022-07-25 00:00:00-04:00,232558.3271209159
2022-07-26 00:00:00-04:00,232712.9504867438
2022-07-27 00:00:00-04:00,234028.44052323207
2022-07-28 00:00:00-04:00,234617.362441981
2022-07-29 00:00:00-04:00,235100.18006756096
2022-08-01 00:00:00-04:00,237407.55871252573
2022-08-02 00:00:00-04:00,237350.61502468877
2022-08-03 00:00:00-04:00,237661.7443827263
2022-08-04 00:00:00-04:00,237336.86814750353
2022-08-05 00:00:00-04:00,238535.68751899592
2022-08-08 00:00:00-04:00,239143.18649260647
2022-08-09 00:00:00-04:00,238407.43673250984
2022-08-10 00:00:00-04:00,239825.17864741082
2022-08-11 00:00:00-04:00,240205.39747488502
2022-08-12 00:00:00-04:00,241734.96456159203
2022-08-15 00:00:00-04:00,244977.126667221
2022-08-16 00:00:00-04:00,245822.27733213868
2022-08-17 00:00:00-04:00,247120.88207684408
2022-08-18 00:00:00-04:00,247704.906372235
2022-08-19 00:00:00-04:00,246092.102770457
2022-08-22 00:00:00-04:00,243701.88314323875
2022-08-23 00:00:00-04:00,242738.8923813752
2022-08-24 00:00:00-04:00,242259.19936657095
2022-08-25 00:00:00-04:00,243109.59657575778
2022-08-26 00:00:00-04:00,240858.10602175505
2022-08-29 00:00:00-04:00,239362.92839600597
2022-08-30 00:00:00-04:00,238240.67099481082
2022-08-31 00:00:00-04:00,236536.61859008815
2022-09-01 00:00:00-04:00,235350.0554900782
2022-09-02 00:00:00-04:00,233249.800910821
2022-09-06 00:00:00-04:00,231161.62515908622
2022-09-07 00:00:00-04:00,231473.80725651328
2022-09-08 00:00:00-04:00,232536.840404257
2022-09-09 00:00:00-04:00,233274.77374017416
2022-09-12 00:00:00-04:00,234123.92193127476
2022-09-13 00:00:00-04:00,231879.20959511
2022-09-14 00:00:00-04:00,230307.03243069196
2022-09-15 00:00:00-04:00,229106.27518943022
2022-09-16 00:00:00-04:00,228103.79200266112
2022-09-19 00:00:00-04:00,227604.88503215282
2022-09-20 00:00:00-04:00,226954.96342529455
2022-09-21 00:00:00-04:00,224685.50437823523
2022-09-22 00:00:00-04:00,222660.5918242448
2022-09-23 00:00:00-04:00,220139.73610972377
2022-09-26 00:00:00-04:00,218000.1178797695
2022-09-27 00:00:00-04:00,215391.05405340597
2022-09-28 00:00:00-04:00,215753.60054945
2022-09-29 00:00:00-04:00,214089.24394376617
2022-09-30 00:00:00-04:00,211564.7743755197
2022-10-03 00:00:00-04:00,211904.20246508968
2022-10-04 00:00:00-04:00,213329.95267835597
2022-10-05 00:00:00-04:00,215687.88408454088
2022-10-06 00:00:00-04:00,215415.97059075144
2022-10-07 00:00:00-04:00,215102.2225264768
2022-10-10 00:00:00-04:00,214222.9792167
2022-10-11 00:00:00-04:00,212340.89462221644
2022-10-12 00:00:00-04:00,212354.79206211327
2022-10-13 00:00:00-04:00,213514.58714275114
2022-10-14 00:00:00-04:00,213434.520301899
2022-10-17 00:00:00-04:00,215843.6037576066
2022-10-18 00:00:00-04:00,217238.9228455637
2022-10-19 00:00:00-04:00,218200.96438939232
2022-10-20 00:00:00-04:00,218135.06684424105
2022-10-21 00:00:00-04:00,221065.62534645188
2022-10-24 00:00:00-04:00,223545.10104335757
2022-10-25 00:00:00-04:00,225865.45508661974
2022-10-26 00:00:00-04:00,228727.45786095306
2022-10-27 00:00:00-04:00,228706.5225198302
2022-10-28 00:00:00-04:00,231098.96948826106
2022-10-31 00:00:00-04:00,234996.3079940009
2022-11-01 00:00:00-04:00,234732.29518846353
2022-11-02 00:00:00-04:00,232343.82649837295
2022-11-03 00:00:00-04:00,230880.64366085344
2022-11-04 00:00:00-04:00,230818.3599205656
2022-11-07 00:00:00-05:00,232451.67459503026
2022-11-08 00:00:00-05:00,234481.79069299516
2022-11-09 00:00:00-05:00,232772.95342914015
2022-11-10 00:00:00-05:00,234824.43947474426
2022-11-11 00:00:00-05:00,235499.8703978782
2022-11-14 00:00:00-05:00,241135.42571594115
2022-11-15 00:00:00-05:00,241030.475644672
2022-11-16 00:00:00-05:00,242656.6348686918
2022-11-17 00:00:00-05:00,244035.39147182956
2022-11-18 00:00:00-05:00,244280.30387349415
2022-11-21 00:00:00-05:00,244812.31612070842
2022-11-22 00:00:00-05:00,247597.40251436242
2022-11-23 00:00:00-05:00,248794.9690505485
2022-11-25 00:00:00-05:00,250366.1506524379
2022-11-28 00:00:00-05:00,248792.02847170865
2022-11-29 00:00:00-05:00,248970.0895564836
2022-11-30 00:00:00-05:00,250910.39720769448
2022-12-01 00:00:00-05:00,251304.62206782328
2022-12-02 00:00:00-05:00,251767.81395881975
2022-12-05 00:00:00-05:00,251101.1804137309
2022-12-06 00:00:00-05:00,249408.35322267344
