Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT
2015-03-18 00:00:00-04:00,99.48880004882812,70.72734069824219,124.88101196289062,28.69090461730957,137.04737854003906,62.568702697753906,69.53999328613281,20.583900451660156,29.786693572998047,99.40152740478516,,157.56394958496094,92.38292694091797,80.48081970214844,99.29556274414062,23.869705200195312,76.91250610351562,46.90275955200195,75.4371566772461,40.87858963012695,36.68061828613281,43.3654670715332,63.28904342651367,68.16924285888672,87.8255844116211,103.37957000732422,29.789804458618164,62.40280532836914,59.6745491027832,22.65711784362793
2015-03-19 00:00:00-04:00,99.00469970703125,70.45085144042969,126.80814361572266,28.474275588989258,135.62176513671875,61.614768981933594,68.26910400390625,20.664335250854492,29.36117935180664,98.84913635253906,,155.63865661621094,91.65072631835938,79.84528350830078,99.29556274414062,23.753795623779297,77.08688354492188,46.48500061035156,74.64389038085938,41.27568054199219,36.49937438964844,43.72570037841797,63.00946807861328,68.4974136352539,87.49681854248047,104.06901550292969,29.645475387573242,62.302528381347656,59.7977409362793,22.379837036132812
2015-03-20 00:00:00-04:00,99.50077819824219,71.45311737060547,127.55047607421875,28.116966247558594,135.9649658203125,62.461036682128906,69.75507354736328,20.795955657958984,29.82338523864746,99.82501220703125,,158.2275848388672,93.50506591796875,81.68989562988281,101.20305633544922,24.194257736206055,77.62511444091797,46.90275955200195,75.4760513305664,41.53803253173828,37.00858688354492,45.35342025756836,64.03718566894531,67.31403350830078,87.99401092529297,102.67291259765625,29.80182647705078,62.862064361572266,60.39324951171875,22.852031707763672
2015-03-23 00:00:00-04:00,99.28559875488281,71.02111053466797,124.88101196289062,28.40951156616211,134.4777069091797,62.38409423828125,69.03162384033203,20.774019241333008,29.801376342773438,99.6316909790039,,157.26901245117188,92.37496948242188,80.83734893798828,102.29037475585938,24.109254837036133,78.06478118896484,46.43941116333008,76.697021484375,41.64440155029297,36.9913444519043,45.12215805053711,64.12787628173828,67.28419494628906,87.90579986572266,102.58674621582031,29.84992790222168,62.55433654785156,60.18107223510742,22.871244430541992
2015-03-24 00:00:00-04:00,99.3991470336914,70.30399322509766,124.48359680175781,28.293386459350586,133.4568634033203,61.91481399536133,67.91064453125,20.474218368530273,29.691326141357422,98.60977935791016,,156.7119140625,92.43866729736328,80.65133666992188,101.27761840820312,23.79242706298828,77.29154968261719,45.92292404174805,77.27252960205078,41.57349395751953,37.02585220336914,44.76191711425781,63.417503356933594,66.99580383300781,87.59303283691406,101.79390716552734,29.711624145507812,62.572959899902344,60.23583984375,22.79987144470215
2015-03-25 00:00:00-04:00,97.2356948852539,69.21534729003906,120.44185638427734,27.554170608520508,130.44715881347656,61.43782043457031,68.86869049072266,20.07935905456543,29.676654815673828,96.66722106933594,,153.4921112060547,90.4728775024414,79.00048828125,98.91657257080078,23.09697151184082,76.06349182128906,45.27729797363281,76.32373809814453,41.311134338378906,35.783023834228516,44.02367401123047,62.729827880859375,65.41462707519531,86.2939453125,100.43229675292969,29.30272674560547,61.2953987121582,58.784698486328125,22.324932098388672
2015-03-26 00:00:00-04:00,97.16997528076172,67.80703735351562,120.38934326171875,27.746227264404297,130.3943328857422,61.45317840576172,68.59497833251953,19.808809280395508,29.603282928466797,96.8881607055664,,153.4020538330078,89.43031311035156,79.18647003173828,99.78021240234375,23.24378776550293,75.91189575195312,45.22412872314453,75.93487548828125,40.8431396484375,35.5672607421875,44.17487716674805,62.07997512817383,65.62346649169922,85.66845703125,100.18236541748047,29.116321563720703,61.16484832763672,57.79899978637695,22.48141098022461
2015-03-27 00:00:00-04:00,97.71382904052734,67.36639404296875,121.91908264160156,27.525135040283203,130.99278259277344,61.29165267944336,67.96279907226562,19.838048934936523,29.405197143554688,97.10913848876953,,154.07386779785156,90.61615753173828,79.79878234863281,99.66215515136719,24.727439880371094,76.06349182128906,45.231727600097656,75.40605163574219,40.94950485229492,35.3601188659668,44.41948318481445,62.20084762573242,66.18035888671875,85.90901184082031,101.69908905029297,29.20050811767578,61.11824035644531,58.380836486816406,22.333162307739258
2015-03-30 00:00:00-04:00,99.23780059814453,67.43550872802734,123.20883178710938,28.221923828125,134.38092041015625,62.59950637817383,69.67035675048828,20.218290328979492,29.72067642211914,97.69833374023438,,156.49891662597656,91.22894287109375,81.31008911132812,101.07258605957031,24.31015968322754,76.98076629638672,46.30270004272461,76.12152862548828,41.36785125732422,35.35147476196289,44.86865997314453,62.510711669921875,66.47869110107422,87.92183685302734,104.27581787109375,29.537242889404297,61.230125427246094,58.859981536865234,22.65711784362793
2015-03-31 00:00:00-04:00,98.58037567138672,67.72158813476562,119.86444091796875,27.788658142089844,132.07522583007812,61.5686149597168,68.41899108886719,20.28460121154785,29.750024795532227,96.5659408569336,,154.00013732910156,90.41718292236328,80.84507751464844,99.72428131103516,24.163347244262695,76.26058959960938,46.014068603515625,75.77934265136719,40.75804901123047,35.092552185058594,44.619606018066406,61.92124938964844,66.43891143798828,86.71095275878906,101.94041442871094,29.242591857910156,60.99700927734375,57.963287353515625,22.580245971679688
2015-04-01 00:00:00-04:00,97.12813568115234,68.42378234863281,117.8023681640625,27.748458862304688,130.8079833984375,61.26858139038086,68.29518127441406,20.07829475402832,29.845394134521484,97.07230377197266,,157.49020385742188,90.03515625,80.01580047607422,98.90412139892578,23.807880401611328,75.16142272949219,45.83821487426758,74.88497924804688,40.318416595458984,35.14434051513672,44.27272033691406,62.20841979980469,65.71295928955078,85.89299011230469,101.21648406982422,29.41697883605957,60.78251266479492,57.675811767578125,22.157472610473633
2015-04-02 00:00:00-04:00,97.29548645019531,69.09124755859375,116.88752746582031,27.9874267578125,131.37118530273438,61.73017501831055,68.61450958251953,19.989879608154297,29.845394134521484,97.58786010742188,,156.93310546875,91.15733337402344,80.22503662109375,99.69322967529297,23.807880401611328,75.53282928466797,46.2740364074707,74.52722930908203,40.48860168457031,34.77322769165039,44.3216438293457,62.29153823852539,66.30963134765625,86.3982162475586,101.13895416259766,29.747699737548828,60.88508987426758,58.8463020324707,22.162960052490234
2015-04-06 00:00:00-04:00,98.8971176147461,69.03056335449219,116.43763732910156,28.44078254699707,132.82322692871094,62.691810607910156,69.683349609375,20.05619239807129,30.20488929748535,97.24720764160156,,157.34274291992188,91.48360443115234,80.98458862304688,100.6811294555664,23.985620498657227,75.16900634765625,46.23580551147461,74.87721252441406,40.545318603515625,35.86071014404297,44.35276794433594,62.75253677368164,67.56263732910156,86.71095275878906,101.43194580078125,29.843917846679688,60.80116271972656,60.24267578125,22.234338760375977
2015-04-07 00:00:00-04:00,99.33342742919922,67.90362548828125,117.9373550415039,28.141523361206055,134.04649353027344,61.960941314697266,70.73919677734375,20.18144416809082,30.08750343322754,97.0631103515625,,157.6212921142578,90.96631622314453,80.70557403564453,100.69978332519531,24.155616760253906,75.88155364990234,46.5263557434082,74.931640625,40.722591400146484,35.84342575073242,44.299407958984375,62.26131820678711,67.82118225097656,86.07740783691406,101.13032531738281,29.62744140625,61.36070251464844,59.74298858642578,22.099815368652344
2015-04-08 00:00:00-04:00,99.36927032470703,68.21570587158203,120.224365234375,28.049955368041992,134.96176147460938,61.884033203125,69.513916015625,20.29933738708496,29.99945831298828,97.91929626464844,,157.76058959960938,91.99296569824219,80.4885482788086,100.56305694580078,24.194257736206055,75.92704772949219,46.67927551269531,75.32050323486328,40.5240592956543,35.74850082397461,44.84642028808594,62.548458099365234,67.83113861083984,86.07740783691406,101.85423278808594,29.876773834228516,62.01346969604492,60.01679611206055,22.245319366455078
2015-04-09 00:00:00-04:00,99.68004608154297,68.62316131591797,121.09422302246094,28.26435661315918,135.0145263671875,62.06865310668945,69.70293426513672,20.358287811279297,30.116844177246094,98.2967529296875,,159.6695556640625,91.18121337890625,80.90708923339844,100.8675308227539,24.14015769958496,76.81397247314453,47.000423431396484,75.0871810913086,40.722591400146484,35.80028533935547,44.793052673339844,62.6391487121582,67.3637466430664,86.04536437988281,102.16448211669922,29.803789138793945,61.95750045776367,63.398197174072266,22.193159103393555
2015-04-10 00:00:00-04:00,99.84739685058594,68.99591827392578,122.51144409179688,28.384950637817383,135.85940551757812,63.54575729370117,69.6768569946289,20.660381317138672,29.992130279541016,98.46247863769531,,160.2839813232422,91.71443939208984,81.1473388671875,101.19064331054688,24.673349380493164,77.36737060546875,47.176273345947266,76.059326171875,40.594966888427734,36.00742721557617,44.45949935913086,62.986785888671875,67.26429748535156,86.32600402832031,102.55225372314453,29.93151092529297,61.86423873901367,62.987510681152344,22.1409969329834
2015-04-13 00:00:00-04:00,99.11229705810547,68.71847534179688,121.84407043457031,28.329118728637695,134.85614013671875,63.19187545776367,69.40963745117188,20.616168975830078,29.86006736755371,98.05738830566406,,160.23487854003906,91.07772827148438,80.04676055908203,100.89237976074219,24.518802642822266,76.22270202636719,47.45918273925781,75.77934265136719,40.22623062133789,36.04193115234375,44.148189544677734,63.04722213745117,66.7074203491211,86.50243377685547,102.87113189697266,29.822032928466797,61.18349075317383,62.77532196044922,22.042160034179688
2015-04-14 00:00:00-04:00,99.20197296142578,68.90921783447266,121.90409088134766,28.206289291381836,134.82974243164062,63.85348129272461,70.93470001220703,20.49091339111328,29.72067642211914,98.19548034667969,,161.9880828857422,90.76736450195312,80.0235366821289,100.84270477294922,24.333345413208008,76.19995880126953,48.20085525512695,75.8882064819336,40.95658874511719,35.946998596191406,44.263816833496094,63.17569351196289,66.5383529663086,86.43829345703125,103.34510803222656,29.907184600830078,61.10890197753906,62.96014404296875,22.00373649597168
2015-04-15 00:00:00-04:00,99.47089385986328,69.13462829589844,124.0786361694336,28.313478469848633,134.14332580566406,65.51521301269531,71.95791625976562,20.81511878967285,29.639972686767578,98.49008178710938,,164.7572784423828,90.28984832763672,80.44207000732422,101.97972869873047,25.368810653686523,76.26058959960938,49.09543991088867,75.00164794921875,41.445858001708984,36.47347640991211,44.397247314453125,63.10769271850586,66.83668518066406,86.67084503173828,101.1044692993164,30.034887313842773,61.2487678527832,62.6589469909668,21.89116859436035
2015-04-16 00:00:00-04:00,99.14217376708984,70.14022827148438,125.12841033935547,28.17725372314453,133.73849487304688,65.42211151123047,71.79497528076172,21.072999954223633,29.786693572998047,99.52119445800781,,164.02810668945312,90.22618103027344,80.54280853271484,101.35840606689453,25.39971923828125,75.64655303955078,48.78959655761719,74.37169647216797,41.01331329345703,36.387168884277344,44.428382873535156,63.100135803222656,67.53280639648438,87.14398193359375,104.79289245605469,29.961910247802734,61.220821380615234,61.276248931884766,21.753904342651367
2015-04-17 00:00:00-04:00,96.64403533935547,67.0280532836914,122.66142272949219,27.86012840270996,131.65286254882812,64.59988403320312,71.11066436767578,20.571958541870117,29.566614151000977,98.22310638427734,,161.6849365234375,89.21540069580078,78.82221221923828,99.82992553710938,25.09062385559082,75.48737335205078,48.04792785644531,73.78840637207031,40.33260726928711,35.92110824584961,43.82798385620117,62.36714172363281,65.44446563720703,84.52172088623047,102.30233001708984,29.736902236938477,60.16703414916992,59.5239372253418,21.380542755126953
2015-04-20 00:00:00-04:00,98.31741333007812,66.9500503540039,124.45358276367188,28.496614456176758,134.35452270507812,65.62381744384766,71.87971496582031,20.984582901000977,29.830732345581055,99.6316909790039,,162.2994384765625,89.82027435302734,79.50425720214844,103.24105072021484,25.291532516479492,75.96495819091797,48.35377883911133,74.7994613647461,40.850223541259766,37.03448486328125,44.46839141845703,62.62403869628906,66.52841186523438,85.1151351928711,102.1902847290039,30.0288143157959,60.35354995727539,59.63346481323242,21.451927185058594
2015-04-21 00:00:00-04:00,98.01261901855469,66.9933853149414,126.32073974609375,28.342512130737305,134.93536376953125,65.09636688232422,71.51473236083984,21.13930320739746,29.918752670288086,99.13453674316406,,161.26710510253906,90.0669937133789,78.53546142578125,102.06050109863281,25.05971336364746,76.03318786621094,47.6426887512207,73.78065490722656,40.885677337646484,36.80144500732422,44.60182571411133,62.78274917602539,67.00574493408203,81.69898223876953,102.79356384277344,29.901090621948242,60.94103240966797,59.61292266845703,21.421724319458008
2015-04-22 00:00:00-04:00,98.41303253173828,67.99896240234375,126.80062866210938,28.724407196044922,133.05206298828125,65.8332748413086,71.36483001708984,21.087730407714844,30.307600021362305,99.37389373779297,,162.4796142578125,89.92371368408203,79.2020034790039,102.7439956665039,25.268346786499023,76.13172912597656,48.1243782043457,76.09039306640625,40.90696334838867,37.10352325439453,44.53955841064453,62.790283203125,67.33391571044922,81.81123352050781,101.52674102783203,30.144336700439453,63.421592712402344,59.56503677368164,21.531532287597656
2015-04-23 00:00:00-04:00,95.41889190673828,67.7475814819336,126.85313415527344,28.95889663696289,131.89041137695312,65.77117919921875,71.67115020751953,21.13194465637207,30.043479919433594,100.34977722167969,,163.29075622558594,90.6957015991211,79.8375473022461,105.77608489990234,24.99789047241211,76.1544418334961,48.0173454284668,75.4371566772461,40.779327392578125,37.405601501464844,44.96649932861328,61.665157318115234,68.08969116210938,82.98201751708984,101.91455841064453,30.436246871948242,63.15114212036133,59.339149475097656,21.73743438720703
2015-04-24 00:00:00-04:00,95.01846313476562,67.60887908935547,125.9083023071289,29.095134735107422,130.59678649902344,65.62381744384766,71.6059799194336,21.235097885131836,29.99945831298828,100.83771514892578,,162.2093505859375,90.48880004882812,79.44224548339844,105.49028015136719,24.789255142211914,76.62445068359375,47.864418029785156,76.79033660888672,40.8431396484375,41.315311431884766,44.89534378051758,61.7032585144043,67.4532470703125,83.35895538330078,102.28512573242188,30.424076080322266,62.92735290527344,58.853118896484375,21.918624877929688
2015-04-27 00:00:00-04:00,94.41486358642578,67.17543029785156,121.76162719726562,29.62441635131836,130.06875610351562,66.1900634765625,71.49518585205078,21.28667640686035,29.955446243286133,101.417724609375,,161.00491333007812,88.65036010742188,79.47327423095703,106.08056640625,25.113805770874023,76.24542999267578,47.66563034057617,75.00164794921875,40.48860168457031,41.453407287597656,44.89089584350586,61.3985481262207,67.46318817138672,82.86176300048828,100.17374420166016,30.454479217529297,62.572959899902344,58.948974609375,21.789596557617188
2015-04-28 00:00:00-04:00,94.62403106689453,67.17543029785156,121.84407043457031,29.15766143798828,129.81353759765625,66.86492156982422,72.42066192626953,21.603506088256836,29.911418914794922,101.19676208496094,,161.7996826171875,88.0057144165039,79.77552032470703,108.06261444091797,25.515626907348633,76.36670684814453,47.98675537109375,75.304931640625,42.5307502746582,42.428688049316406,44.410587310791016,61.26142883300781,66.51846313476562,83.14241790771484,101.33712005615234,30.74028778076172,62.26522445678711,58.92158889770508,21.715471267700195
2015-04-29 00:00:00-04:00,93.81124114990234,66.88935852050781,120.71182250976562,28.7288761138916,128.61671447753906,67.87332916259766,72.81820678710938,21.404563903808594,29.70599937438965,101.0954818725586,,162.67625427246094,86.51749420166016,78.85318756103516,108.36085510253906,25.4151668548584,76.1014175415039,48.6290397644043,75.45271301269531,42.318023681640625,42.342369079589844,44.54844284057617,60.82722854614258,74.23536682128906,82.47684478759766,97.9072494506836,30.6916561126709,62.79676818847656,57.88801193237305,21.380542755126953
2015-04-30 00:00:00-04:00,93.464599609375,67.1407241821289,118.40972137451172,27.949460983276367,126.14380645751953,67.39241027832031,72.38153839111328,21.24246597290039,29.75735855102539,100.09199523925781,,160.92298889160156,85.14065551757812,78.2176742553711,106.42851257324219,25.152442932128906,75.1993179321289,48.36906433105469,75.0871810913086,42.232940673828125,41.97989273071289,43.95696258544922,60.56824493408203,72.41552734375,81.08150482177734,96.00272369384766,30.673397064208984,61.59381866455078,56.765419006347656,21.42721176147461
2015-05-01 00:00:00-04:00,94.2355728149414,67.34014129638672,120.24687957763672,28.798105239868164,127.31426239013672,67.77249145507812,71.06504821777344,21.46351432800293,30.014141082763672,101.74915313720703,,161.83242797851562,87.18598175048828,79.44224548339844,107.90726470947266,25.824722290039062,75.90430450439453,48.63666915893555,76.059326171875,42.445655822753906,41.997154235839844,44.81974411010742,61.162376403808594,72.95252990722656,81.89141845703125,97.55391693115234,30.655162811279297,61.33271408081055,57.128204345703125,21.578201293945312
2015-05-04 00:00:00-04:00,95.03641510009766,67.86026763916016,121.55908966064453,28.74227523803711,126.74225616455078,67.71819305419922,70.5958023071289,21.49298858642578,30.05080795288086,102.21867370605469,,163.2825927734375,87.59190368652344,79.50425720214844,108.0936508178711,25.832441329956055,76.07107543945312,49.48538589477539,74.76053619384766,42.998741149902344,41.63465881347656,44.84196853637695,61.208091735839844,71.20230102539062,81.93152618408203,98.7259292602539,30.7220458984375,61.15553665161133,57.58679962158203,21.73743438720703
2015-05-05 00:00:00-04:00,94.3730239868164,67.47883605957031,119.55702209472656,28.094623565673828,125.76538848876953,67.48548889160156,70.38725280761719,21.28667640686035,29.896745681762695,102.01612854003906,,161.63577270507812,86.00016784667969,78.69820404052734,107.54066467285156,25.404369354248047,75.42672729492188,49.24072265625,74.76053619384766,42.89237976074219,41.0822868347168,44.65963363647461,60.99481201171875,72.34590911865234,81.83531188964844,97.700439453125,30.460561752319336,61.50988006591797,56.90916442871094,21.449172973632812
2015-05-06 00:00:00-04:00,94.21165466308594,67.4875259399414,119.18958282470703,27.918195724487305,124.91514587402344,67.47772216796875,70.35466766357422,21.34562110900879,29.830732345581055,101.01262664794922,,160.7837677001953,86.19913482666016,78.27191925048828,106.45762634277344,25.077476501464844,75.17657470703125,48.87369918823242,74.96277618408203,42.729286193847656,39.94303894042969,44.5706901550293,61.24620056152344,73.38014221191406,81.61077880859375,97.80381774902344,30.186912536621094,61.23945236206055,56.88175582885742,21.45194435119629
2015-05-07 00:00:00-04:00,94.7913589477539,67.99031829833984,118.40225219726562,28.09087562561035,125.31369018554688,67.04334259033203,70.10698699951172,21.22772979736328,29.86006736755371,100.58914947509766,,161.7177276611328,87.57595825195312,78.2874526977539,107.04612731933594,25.093048095703125,75.54800415039062,49.317176818847656,75.26605987548828,42.757667541503906,40.30552291870117,45.117698669433594,61.09385299682617,74.1060791015625,82.26032257080078,98.89830780029297,30.241634368896484,62.08805465698242,57.6552848815918,21.55691909790039
2015-05-08 00:00:00-04:00,95.98065948486328,68.46710205078125,121.73161315917969,28.62012481689453,128.829833984375,67.72594451904297,70.81087493896484,21.537193298339844,30.065492630004883,101.37169647216797,,164.26568603515625,89.50987243652344,79.14771270751953,108.10408782958984,25.528902053833008,76.92009735107422,50.074127197265625,76.39373016357422,43.06964874267578,41.21174240112305,45.557979583740234,61.67276382446289,71.99786376953125,83.18252563476562,99.69113159179688,30.490962982177734,64.7830581665039,58.19601821899414,21.69505500793457
2015-05-11 00:00:00-04:00,95.56233215332031,69.09124755859375,120.7642593383789,28.328594207763672,129.2106475830078,68.85847473144531,69.97012329101562,21.5224609375,30.036149978637695,99.98152160644531,,165.2733917236328,89.05624389648438,79.58952331542969,107.12749481201172,25.443288803100586,76.58656311035156,50.043556213378906,75.83377075195312,42.54493713378906,40.883785247802734,45.71364212036133,61.14717483520508,70.80452728271484,81.97163391113281,98.90690612792969,30.284202575683594,64.36344909667969,57.668983459472656,21.576250076293945
2015-05-12 00:00:00-04:00,95.66392517089844,68.55378723144531,119.24208068847656,28.22767448425293,128.80325317382812,68.38528442382812,70.10047912597656,21.537193298339844,29.852731704711914,100.57072448730469,,164.29026794433594,89.5496826171875,79.29499816894531,106.77064514160156,25.100828170776367,76.16206359863281,49.9747428894043,76.17596435546875,42.147850036621094,40.86653518676758,45.52684783935547,60.903385162353516,71.3713607788086,81.53056335449219,98.79487609863281,30.17473793029785,64.05569458007812,57.621009826660156,21.81385040283203
2015-05-13 00:00:00-04:00,96.40499114990234,69.22996520996094,119.35517120361328,28.25906753540039,128.97152709960938,68.60248565673828,70.19172668457031,21.6256160736084,30.116844177246094,100.52471160888672,,165.02761840820312,88.49118041992188,80.94584655761719,107.85370635986328,25.404369354248047,76.22270202636719,50.097076416015625,75.70934295654297,41.9634895324707,41.10818099975586,45.4334602355957,60.712955474853516,71.39125061035156,81.77117156982422,99.84626770019531,30.241634368896484,64.13043212890625,57.54576873779297,21.592830657958984
2015-05-14 00:00:00-04:00,97.504638671875,70.00149536132812,122.06037902832031,28.91839599609375,131.04397583007812,68.83518981933594,70.68052673339844,21.404563903808594,30.44699478149414,101.20596313476562,,166.0025634765625,89.0881118774414,82.49592590332031,108.9617919921875,25.661209106445312,77.19303131103516,50.5023078918457,75.98932647705078,42.38893508911133,42.04893112182617,46.00271224975586,61.37569808959961,72.47518920898438,82.3966293334961,102.14720916748047,30.387588500976562,65.39155578613281,58.421905517578125,21.747543334960938
2015-05-15 00:00:00-04:00,97.59428405761719,69.54206085205078,122.34674835205078,28.878026962280273,130.0874786376953,68.59473419189453,71.10836791992188,21.772977828979492,30.461671829223633,101.54661560058594,,166.28932189941406,90.21025848388672,82.8136978149414,108.46720123291016,25.676788330078125,77.5492935180664,50.3723258972168,76.24596405029297,42.7080192565918,41.68643569946289,46.68758773803711,61.74134826660156,71.99786376953125,82.34049987792969,102.83665466308594,30.27812385559082,64.9898452758789,59.18852996826172,21.891199111938477
2015-05-18 00:00:00-04:00,97.3373031616211,69.49871826171875,123.16057586669922,29.19647789001465,129.93692016601562,68.48612976074219,70.20003509521484,21.927709579467773,30.31494140625,101.57421112060547,,167.6738739013672,90.99019622802734,82.75171661376953,108.34198760986328,26.003681182861328,78.3983383178711,50.785221099853516,76.23042297363281,42.55201721191406,41.436161041259766,46.58530807495117,61.50518798828125,72.39564514160156,82.73343658447266,103.24169921875,30.162582397460938,65.39155578613281,59.113250732421875,22.079055786132812
2015-05-19 00:00:00-04:00,97.48670196533203,70.53030395507812,123.25099182128906,29.169574737548828,130.238037109375,67.67166137695312,69.1270980834961,21.912975311279297,30.307600021362305,101.78596496582031,,168.28016662597656,89.40644073486328,82.40745544433594,108.6049575805664,25.80131721496582,78.80767822265625,51.23634338378906,78.2990951538086,42.91365432739258,41.331912994384766,46.5363883972168,61.573768615722656,71.08296966552734,83.12638854980469,103.88804626464844,30.132184982299805,65.54104614257812,58.988197326660156,21.114900588989258
2015-05-20 00:00:00-04:00,97.36943054199219,70.1835708618164,123.5675048828125,29.167322158813477,129.68008422851562,68.20687103271484,69.27849578857422,21.824554443359375,30.336938858032227,101.45453643798828,,168.01803588867188,89.21540069580078,82.73455810546875,108.78025817871094,25.9725399017334,78.53475952148438,50.831092834472656,77.8558120727539,42.8711051940918,41.331912994384766,46.52305603027344,61.30714416503906,69.77030944824219,83.158447265625,104.48265838623047,30.21731948852539,65.18602752685547,58.335330963134766,20.968473434448242
